,Duration (in seconds),Age,Gender,Residential country,Student?,TPU experience
20833,281,18-21,Woman,Egypt,Yes,
20834,495,25-29,Man,Italy,Yes,
20835,540,22-24,Woman,India,Yes,
20836,322,25-29,Man,Tunisia,No,
20837,16111,50-54,Man,Canada,No,
20838,984,45-49,Man,Czech Republic,No,2-5 times
20839,226,22-24,Prefer not to say,I do not wish to disclose my location,No,
20840,271,30-34,Man,Romania,No,
20841,185,18-21,Man,India,Yes,
20842,320,45-49,Man,Brazil,Yes,
20843,252,35-39,Man,South Africa,Yes,
20844,191,18-21,Man,Japan,Yes,
20845,258,35-39,Man,Egypt,Yes,
20846,620,40-44,Man,Ireland,Yes,
20847,215,18-21,Woman,India,Yes,
20848,328,18-21,Man,India,Yes,
20849,679,40-44,Woman,Czech Republic,No,Once
20850,2644,40-44,Man,Japan,No,
20851,404,25-29,Man,Italy,No,
20852,199,22-24,Man,India,Yes,
20853,492,30-34,Woman,Other,Yes,
20854,360,18-21,Man,India,Yes,
20855,411,45-49,Man,Brazil,Yes,
20856,411,22-24,Man,Russia,Yes,
20857,210,22-24,Woman,United States of America,Yes,
20858,330,25-29,Man,India,No,
20859,231,35-39,Man,Saudi Arabia,Yes,
20860,1278,55-59,Woman,Taiwan,No,
20861,363,22-24,Man,India,No,
20862,207,18-21,Woman,India,Yes,
20863,195,18-21,Man,Pakistan,Yes,
20864,1448,35-39,Man,Russia,Yes,
20865,290,25-29,Man,India,Yes,
20866,391,25-29,Woman,Netherlands,No,
20867,683,50-54,Woman,Egypt,No,
20868,946,30-34,Man,Nigeria,No,Once
20869,1345,18-21,Man,India,Yes,
20870,435,22-24,Prefer not to say,Algeria,Yes,
20871,334,35-39,Man,India,Yes,
20872,976,25-29,Man,India,No,2-5 times
20873,417,22-24,Man,Viet Nam,No,
20874,783,25-29,Woman,India,Yes,
20875,295,18-21,Prefer not to say,India,Yes,
20876,156,25-29,Man,India,No,
20877,636,18-21,Man,Bangladesh,Yes,
20878,1920,50-54,Man,United States of America,No,Never
20879,151,18-21,Woman,India,Yes,
20880,301,22-24,Man,Indonesia,Yes,
20881,277,18-21,Man,India,Yes,
20882,680,25-29,Man,Other,No,Never
20883,183,25-29,Woman,India,No,
20884,304,30-34,Man,India,No,2-5 times
20885,196,18-21,Man,United States of America,Yes,
20886,565,35-39,Man,Colombia,Yes,
20887,763,22-24,Man,India,No,Never
20888,614,25-29,Woman,India,No,Never
20889,270,22-24,Woman,Other,Yes,
20890,1635,22-24,Woman,Morocco,Yes,
20891,275,22-24,Man,France,Yes,
20892,450,45-49,Woman,India,No,
20893,528,40-44,Man,Nigeria,No,
20894,182,60-69,Man,United States of America,No,
20895,5242,22-24,Man,United States of America,No,
20896,494,25-29,Woman,India,Yes,
20897,622,25-29,Man,India,No,Never
20898,320,22-24,Woman,Philippines,Yes,
20899,506,30-34,Man,United States of America,No,
20900,401,18-21,Man,India,Yes,
20901,489,60-69,Man,Brazil,Yes,
20902,252,25-29,Man,Pakistan,Yes,
20903,365,35-39,Man,Turkey,No,
20904,235,25-29,Woman,Turkey,Yes,
20905,385,18-21,Prefer not to say,Nigeria,Yes,
20906,356,35-39,Man,India,No,
20907,636,50-54,Man,United States of America,No,2-5 times
20908,2036,35-39,Man,Italy,No,6-25 times
20909,666,30-34,Man,Spain,No,Once
20910,61136,25-29,Man,Chile,Yes,
20911,434,45-49,Man,United States of America,No,
20912,684,22-24,Man,India,Yes,
20913,672,40-44,Man,India,No,Never
20914,421,30-34,Man,Brazil,Yes,
20915,335,22-24,Woman,India,Yes,
20916,851,30-34,Man,India,No,Never
20917,225,22-24,Woman,United States of America,No,
20918,408,35-39,Man,Other,No,
20919,179,18-21,Woman,India,Yes,
20920,256,18-21,Man,United States of America,Yes,
20921,200,18-21,Man,India,Yes,
20922,451,22-24,Woman,India,No,2-5 times
20923,338,30-34,Man,Other,Yes,
20924,32392,30-34,Man,India,No,
20925,251,40-44,Man,India,No,
20926,809,25-29,Man,Other,Yes,
20927,249,22-24,Man,Netherlands,Yes,
20928,231,22-24,Man,India,Yes,
20929,411,18-21,Woman,India,Yes,
20930,478,22-24,Man,United States of America,Yes,
20931,475,22-24,Man,Egypt,Yes,
20932,240,22-24,Man,India,Yes,
20933,353,18-21,Man,India,Yes,
20934,953,35-39,Man,India,No,Never
20935,3431,40-44,Man,Peru,No,Never
20936,865,25-29,Man,India,No,
20937,198,18-21,Woman,India,Yes,
20938,2078,30-34,Man,Egypt,No,
20939,604,22-24,Man,India,Yes,
20940,548,30-34,Man,India,No,
20941,278,25-29,Man,South Korea,Yes,
20942,9785,22-24,Man,Mexico,Yes,
20943,339,25-29,Man,India,Yes,
20944,121,18-21,Man,India,Yes,
20945,504,22-24,Man,India,Yes,
20946,617,30-34,Man,India,No,2-5 times
20947,157,18-21,Man,Philippines,Yes,
20948,616,40-44,Man,Ireland,No,
20949,10344,35-39,Man,United Kingdom of Great Britain and Northern Ireland,No,2-5 times
20950,322,22-24,Man,India,Yes,
20951,316,18-21,Man,India,Yes,
20952,554,25-29,Man,Spain,No,2-5 times
20953,382,25-29,Man,I do not wish to disclose my location,No,6-25 times
20954,150,18-21,Man,India,Yes,
20955,981,35-39,Man,Japan,No,
20956,277,18-21,Woman,India,Yes,
20957,911,40-44,Man,India,No,Never
20958,559,40-44,Man,Morocco,No,
20959,127,25-29,Man,India,Yes,
20960,678,40-44,Man,Other,Yes,
20961,474,35-39,Man,Indonesia,No,
20962,323,18-21,Man,India,Yes,
20963,226,18-21,Man,United States of America,No,
20964,261,25-29,Man,United States of America,Yes,
20965,418,22-24,Man,Kenya,Yes,
20966,344,22-24,Man,India,Yes,
20967,4633,35-39,Man,India,No,Never
20968,274,25-29,Prefer not to say,India,Yes,
20969,192,18-21,Man,India,Yes,
20970,351,25-29,Woman,India,No,
20971,554,45-49,Man,Russia,No,
20972,667,18-21,Woman,India,Yes,
20973,320,35-39,Man,Ecuador,Yes,
20974,345,40-44,Man,Russia,Yes,
20975,548,60-69,Woman,United States of America,No,Never
20976,339,18-21,Man,India,Yes,
20977,680,25-29,Man,Brazil,No,
20978,168,25-29,Man,South Korea,No,
20979,848,40-44,Man,India,No,Never
20980,193,35-39,Man,Japan,No,
20981,384,45-49,Man,Russia,No,
20982,419,25-29,Woman,Nigeria,Yes,
20983,335,22-24,Woman,India,Yes,
20984,660,22-24,Man,India,No,
20985,290,18-21,Woman,India,Yes,
20986,687,30-34,Man,India,No,
20987,207,25-29,Woman,South Korea,No,
20988,273,18-21,Man,India,Yes,
20989,202,35-39,Man,Turkey,Yes,
20990,268,18-21,Man,United States of America,Yes,
20991,776,30-34,Man,Nigeria,No,2-5 times
20992,364,22-24,Man,India,Yes,
20993,166,22-24,Man,United States of America,Yes,
20994,216,35-39,Man,United States of America,No,
20995,1905,25-29,Woman,India,No,
20996,831,25-29,Woman,India,No,Never
20997,313,18-21,Nonbinary,India,Yes,
20998,139,18-21,Man,India,Yes,
20999,315,22-24,Woman,India,No,
21000,336,35-39,Man,United States of America,No,
21001,283,35-39,Man,United States of America,No,2-5 times
21002,756,30-34,Woman,Portugal,No,
21003,508,25-29,Man,India,No,
21004,203,60-69,Man,Egypt,Yes,
21005,262,18-21,Woman,India,Yes,
21006,211,18-21,Man,India,Yes,
21007,344,22-24,Man,India,No,
21008,1286,35-39,Man,Chile,No,Never
21009,205,18-21,Woman,Indonesia,Yes,
21010,491,40-44,Man,South Korea,Yes,
21011,369,40-44,Woman,Netherlands,No,
21012,2549,25-29,Man,India,No,
21013,459,40-44,Man,Japan,Yes,
21014,791,25-29,Man,India,No,
21015,393,22-24,Man,Kenya,Yes,
21016,508,22-24,Man,Brazil,Yes,
21017,171,18-21,Man,India,Yes,
21018,136,18-21,Woman,South Africa,No,
21019,626,35-39,Man,United States of America,No,2-5 times
21020,644,50-54,Woman,Netherlands,No,
21021,467,18-21,Woman,Other,Yes,
21022,573,25-29,Man,Ethiopia,Yes,
21023,811,35-39,Man,Other,No,
21024,473,18-21,Woman,Turkey,Yes,
21025,278,18-21,Man,India,Yes,
21026,949,30-34,Man,Brazil,Yes,
21027,235,18-21,Man,India,Yes,
21028,309,55-59,Man,United States of America,Yes,
21029,233,25-29,Man,India,Yes,
21030,281,18-21,Man,India,Yes,
21031,384,40-44,Man,Nigeria,Yes,
21032,902,70+,Man,Spain,No,Never
21033,199,40-44,Man,Other,Yes,
21034,396,18-21,Man,India,Yes,
21035,530,40-44,Man,India,No,2-5 times
21036,254,30-34,Man,Other,Yes,
21037,1165,30-34,Man,India,No,Never
21038,503,40-44,Man,India,No,
21039,3002,35-39,Woman,Brazil,No,
21040,875,60-69,Man,Other,No,
21041,4349,60-69,Man,France,No,Never
21042,231,25-29,Woman,Morocco,Yes,
21043,172,25-29,Man,Indonesia,No,
21044,526,30-34,Man,Other,No,2-5 times
21045,265,25-29,Man,Egypt,No,
21046,576,30-34,Man,Portugal,No,
21047,17724,25-29,Man,India,No,
21048,1001,40-44,Man,Bangladesh,No,Never
21049,328,40-44,Man,Other,Yes,
21050,434,25-29,Man,India,No,
21051,270,30-34,Man,United States of America,No,
21052,353,25-29,Woman,India,Yes,
21053,491,25-29,Woman,Saudi Arabia,Yes,
21054,1334,60-69,Woman,Brazil,No,
21055,234,22-24,Man,Pakistan,Yes,
21056,1083,22-24,Man,India,Yes,
21057,361,18-21,Woman,India,Yes,
21058,167,22-24,Prefer not to say,India,Yes,
21059,9589,35-39,Woman,India,No,2-5 times
21060,1081,50-54,Man,Spain,Yes,
21061,539,25-29,Man,Brazil,No,
21062,771,60-69,Man,United States of America,No,Never
21063,1352,60-69,Man,Morocco,No,Never
21064,2860,50-54,Man,United Kingdom of Great Britain and Northern Ireland,No,2-5 times
21065,282,22-24,Man,Kenya,Yes,
21066,428,50-54,Man,United States of America,No,Never
21067,795,30-34,Man,Colombia,Yes,
21068,247,35-39,Man,Brazil,Yes,
21069,596,35-39,Man,Ireland,No,Never
21070,134,22-24,Man,South Korea,Yes,
21071,597,35-39,Man,Brazil,No,
21072,243,40-44,Woman,Ecuador,Yes,
21073,967,18-21,Man,India,Yes,
21074,959,60-69,Woman,Russia,No,Never
21075,364,45-49,Man,Other,Yes,
21076,230,18-21,Man,India,Yes,
21077,298,25-29,Man,Taiwan,Yes,
21078,197,25-29,Man,Nepal,Yes,
21079,719,25-29,Woman,India,Yes,
21080,375,40-44,Woman,India,Yes,
21081,450,18-21,Man,India,Yes,
21082,153,22-24,Man,Other,Yes,
21083,142,22-24,Man,India,Yes,
21084,533,40-44,Man,United States of America,No,Never
21085,166,22-24,Prefer not to say,India,Yes,
21086,327,25-29,Man,India,No,
21087,228,18-21,Man,United States of America,Yes,
21088,139,18-21,Woman,Viet Nam,Yes,
21089,553,45-49,Man,Other,No,
21090,279,35-39,Man,India,No,
21091,303,25-29,Man,India,Yes,
21092,2735,35-39,Woman,Other,No,
21093,494,35-39,Man,Canada,No,
21094,699,45-49,Man,India,No,Never
21095,300,25-29,Man,Pakistan,Yes,
21096,933,25-29,Man,India,No,Once
21097,277,40-44,Woman,United States of America,Yes,
21098,271,18-21,Man,India,Yes,
21099,334,22-24,Woman,India,Yes,
21100,212,35-39,Man,France,No,
21101,540,25-29,Man,China,Yes,
21102,461,18-21,Man,Nigeria,Yes,
21103,665,35-39,Woman,Turkey,Yes,
21104,335,18-21,Man,India,Yes,
21105,290,25-29,Man,Bangladesh,Yes,
21106,679,50-54,Man,South Korea,No,
21107,665,22-24,Man,India,No,Once
21108,170,18-21,Woman,India,Yes,
21109,1182,35-39,Woman,Brazil,No,
21110,334,22-24,Man,United States of America,No,2-5 times
21111,322,18-21,Man,Nigeria,Yes,
21112,814,22-24,Man,Japan,No,Never
21113,360,18-21,Woman,Pakistan,Yes,
21114,223,22-24,Man,Viet Nam,Yes,
21115,253,18-21,Woman,India,Yes,
21116,698,30-34,Woman,Pakistan,No,
21117,122062,18-21,Man,India,Yes,
21118,242,50-54,Woman,India,No,
21119,157,22-24,Man,India,Yes,
21120,582,25-29,Man,United States of America,No,Never
21121,36307,25-29,Woman,Australia,No,
21122,276,30-34,Man,India,No,
21123,230,22-24,Man,India,Yes,
21124,612,45-49,Man,United States of America,No,Never
21125,992,35-39,Woman,Taiwan,No,2-5 times
21126,158,22-24,Man,Chile,Yes,
21127,492,50-54,Man,Other,No,
21128,387,35-39,Woman,United States of America,No,Never
21129,1202024,22-24,Man,Turkey,Yes,
21130,78044,35-39,Woman,United Arab Emirates,No,
21131,834,18-21,Woman,Zimbabwe,Yes,
21132,358,25-29,Man,Other,Yes,
21133,380,50-54,Man,Japan,No,
21134,1518,18-21,Woman,India,Yes,
21135,653,25-29,Man,India,No,Never
21136,295,18-21,Woman,United States of America,Yes,
21137,758,35-39,Man,South Korea,No,2-5 times
21138,199,25-29,Man,France,Yes,
21139,271,18-21,Woman,India,Yes,
21140,407,25-29,Man,"Iran, Islamic Republic of...",No,
21141,181,25-29,Woman,Pakistan,Yes,
21142,120,18-21,Man,India,Yes,
21143,131,18-21,Man,Israel,No,
21144,231,22-24,Woman,Other,Yes,
21145,624,30-34,Man,Other,No,2-5 times
21146,424,40-44,Woman,United States of America,Yes,
21147,272,22-24,Prefer not to say,India,Yes,
21148,1340,45-49,Man,India,No,
21149,545,30-34,Man,"Iran, Islamic Republic of...",Yes,
21150,144,18-21,Man,India,Yes,
21151,276,40-44,Man,Brazil,Yes,
21152,1876,35-39,Man,Ireland,No,
21153,232,30-34,Woman,Brazil,Yes,
21154,548,25-29,Man,India,No,2-5 times
21155,1102,60-69,Man,South Korea,No,Never
21156,686,35-39,Man,Other,No,Never
21157,462,30-34,Woman,Spain,Yes,
21158,353,30-34,Man,India,Yes,
21159,267,22-24,Woman,India,Yes,
21160,783,30-34,Man,South Korea,Yes,
21161,340,25-29,Man,India,No,
21162,296,35-39,Woman,India,No,
21163,1679,45-49,Woman,Brazil,No,2-5 times
21164,421,22-24,Man,Brazil,Yes,
21165,217,22-24,Man,Mexico,Yes,
21166,287,45-49,Man,Other,Yes,
21167,740,45-49,Man,Nepal,No,More than 25 times
21168,224,22-24,Man,India,Yes,
21169,8799,50-54,Man,Mexico,Yes,
21170,1167,18-21,Man,Peru,Yes,
21171,964,40-44,Man,Japan,No,2-5 times
21172,514,25-29,Man,Mexico,No,6-25 times
21173,759,25-29,Woman,India,Yes,
21174,806,22-24,Woman,Russia,No,
21175,394,30-34,Man,India,No,
21176,248,55-59,Woman,United States of America,No,
21177,210,22-24,Man,United States of America,Yes,
21178,304,22-24,Man,India,No,
21179,145,18-21,Woman,Morocco,Yes,
21180,643,30-34,Man,Germany,No,Once
21181,147,18-21,Man,India,Yes,
21182,70440,22-24,Man,China,Yes,
21183,4144,30-34,Man,India,No,
21184,1351,25-29,Man,Other,No,
21185,201,22-24,Woman,India,Yes,
21186,1316,30-34,Woman,"Iran, Islamic Republic of...",No,Never
21187,487,25-29,Man,Italy,No,6-25 times
21188,873,60-69,Man,Mexico,No,Never
21189,192,18-21,Woman,Malaysia,Yes,
21190,857,22-24,Man,Ghana,Yes,
21191,198,30-34,Man,United States of America,No,
21192,486,40-44,Woman,United States of America,No,
21193,920,35-39,Man,Sri Lanka,No,Never
21194,597,25-29,Prefer not to say,Germany,No,Never
21195,319,22-24,Man,Indonesia,Yes,
21196,637,22-24,Man,India,Yes,
21197,103450,30-34,Man,Mexico,Yes,
21198,135,18-21,Man,India,Yes,
21199,448,40-44,Man,Australia,No,
21200,181,18-21,Man,India,Yes,
21201,414,55-59,Man,United States of America,No,
21202,246,25-29,Man,India,No,
21203,332,30-34,Man,Sri Lanka,Yes,
21204,54798,40-44,Woman,United States of America,No,2-5 times
21205,532,18-21,Man,India,Yes,
21206,171,30-34,Man,Ethiopia,Yes,
21207,2057,35-39,Man,Turkey,Yes,
21208,728,35-39,Man,Hong Kong (S.A.R.),No,
21209,225,22-24,Woman,Saudi Arabia,Yes,
21210,582,30-34,Man,Sri Lanka,No,2-5 times
21211,422,25-29,Man,India,No,
21212,3620,40-44,Man,South Korea,Yes,
21213,484,35-39,Man,United States of America,No,Never
21214,248,18-21,Man,India,Yes,
21215,302,18-21,Woman,Other,Yes,
21216,556,35-39,Man,United States of America,Yes,
21217,198,22-24,Man,Viet Nam,Yes,
21218,392,60-69,Man,Canada,Yes,
21219,234,25-29,Woman,India,No,
21220,155,22-24,Woman,India,No,
21221,688,25-29,Man,Nigeria,No,
21222,8777,50-54,Man,Pakistan,No,
21223,449,25-29,Man,India,No,
21224,3292,50-54,Woman,Egypt,Yes,
21225,328,18-21,Woman,India,Yes,
21226,150,18-21,Man,India,Yes,
21227,239,35-39,Man,South Korea,No,
21228,205,18-21,Man,Russia,Yes,
21229,404,40-44,Man,Egypt,No,
21230,999,50-54,Man,United Kingdom of Great Britain and Northern Ireland,No,More than 25 times
21231,449,45-49,Man,South Korea,No,
21232,277,22-24,Woman,Kenya,Yes,
21233,320,30-34,Woman,Spain,No,
21234,402,25-29,Man,India,No,
21235,500,25-29,Man,Other,Yes,
21236,440,18-21,Woman,India,Yes,
21237,173,22-24,Man,India,Yes,
21238,1012,50-54,Woman,Turkey,No,Never
21239,219,25-29,Man,Philippines,No,
21240,316,55-59,Man,India,Yes,
21241,3098,18-21,Man,India,Yes,
21242,165,18-21,Man,United States of America,Yes,
21243,219,25-29,Man,United States of America,No,
21244,274,22-24,Man,India,No,
21245,680,30-34,Man,France,No,2-5 times
21246,393,22-24,Man,Nigeria,Yes,
21247,222,18-21,Man,India,Yes,
21248,528,25-29,Man,Other,Yes,
21249,9130,40-44,Man,Israel,No,Never
21250,1099,35-39,Man,Japan,No,Never
21251,193,30-34,Woman,India,No,
21252,363,18-21,Man,India,Yes,
21253,391,25-29,Man,India,Yes,
21254,1088,30-34,Woman,United Kingdom of Great Britain and Northern Ireland,No,Once
21255,172,55-59,Man,United States of America,Yes,
21256,578,40-44,Man,Other,No,Once
21257,232,18-21,Woman,India,Yes,
21258,406,55-59,Man,Taiwan,No,
21259,428,50-54,Woman,United States of America,No,
21260,151,25-29,Man,India,No,
21261,157,25-29,Woman,India,No,
21262,251,18-21,Man,India,Yes,
21263,417,60-69,Man,United States of America,No,
21264,177,25-29,Man,Israel,Yes,
21265,579,60-69,Man,India,Yes,
21266,319,22-24,Man,Sri Lanka,Yes,
21267,270,30-34,Man,Brazil,Yes,
21268,451,18-21,Woman,India,Yes,
21269,556,35-39,Man,United States of America,No,2-5 times
21270,541,22-24,Man,Hong Kong (S.A.R.),Yes,
21271,373,22-24,Man,India,Yes,
21272,259,25-29,Woman,Taiwan,Yes,
21273,245,22-24,Man,India,Yes,
21274,266,55-59,Woman,United States of America,Yes,
21275,711,25-29,Man,Brazil,Yes,
21276,418,25-29,Woman,Nigeria,No,
21277,663,25-29,Woman,Japan,No,
21278,690,40-44,Man,Colombia,Yes,
21279,537,22-24,Man,India,Yes,
21280,673,35-39,Man,Colombia,Yes,
21281,3655,25-29,Woman,India,No,
21282,1578,22-24,Man,Indonesia,Yes,
21283,124,40-44,Woman,Other,No,
21284,694,35-39,Man,I do not wish to disclose my location,No,Never
21285,1005,25-29,Man,India,No,Never
21286,1476,50-54,Man,Italy,No,
21287,393,25-29,Woman,India,Yes,
21288,840,25-29,Man,Nigeria,No,Never
21289,629,22-24,Man,India,Yes,
21290,1121659,18-21,Man,India,Yes,
21291,10159,50-54,Man,United States of America,No,
21292,369,50-54,Man,Canada,Yes,
21293,597,25-29,Man,Ireland,Yes,
21294,186,22-24,Man,Nigeria,Yes,
21295,205,18-21,Man,India,Yes,
21296,157,22-24,Man,India,Yes,
21297,380,40-44,Man,India,Yes,
21298,345,22-24,Man,Brazil,Yes,
21299,138,22-24,Man,Indonesia,Yes,
21300,469,25-29,Woman,India,Yes,
21301,164,35-39,Man,United States of America,Yes,
21302,11032,25-29,Man,India,Yes,
21303,187,18-21,Woman,India,Yes,
21304,319,70+,Woman,Other,Yes,
21305,802,45-49,Man,Brazil,No,
21306,158251,45-49,Man,Mexico,Yes,
21307,177,18-21,Prefer not to say,India,Yes,
21308,575,18-21,Man,India,Yes,
21309,83194,40-44,Man,Canada,No,Never
21310,401,22-24,Woman,Other,Yes,
21311,305,18-21,Man,India,Yes,
21312,608,60-69,Man,Canada,No,
21313,692,18-21,Man,Egypt,Yes,
21314,135,18-21,Woman,India,Yes,
21315,963,35-39,Woman,Nigeria,No,Never
21316,460,18-21,Man,India,Yes,
21317,2375,25-29,Woman,Morocco,Yes,
21318,513,18-21,Woman,United States of America,Yes,
21319,252,22-24,Woman,Other,Yes,
21320,212,18-21,Woman,India,Yes,
21321,425,22-24,Man,Brazil,No,Never
21322,129,35-39,Man,Thailand,No,
21323,306,25-29,Woman,Ghana,No,
21324,173,25-29,Man,United States of America,Yes,
21325,476,40-44,Man,Kenya,No,Never
21326,703,40-44,Man,India,No,Never
21327,410,35-39,Woman,France,No,Never
21328,827,40-44,Man,India,No,Never
21329,224,35-39,Man,United States of America,Yes,
21330,162,30-34,Woman,India,No,
21331,434,30-34,Woman,United States of America,No,
21332,217,40-44,Woman,Italy,Yes,
21333,1211,30-34,Man,India,No,
21334,476,18-21,Man,Other,Yes,
21335,185,22-24,Man,Canada,Yes,
21336,6006,30-34,Man,Brazil,No,Never
21337,18614,50-54,Woman,United States of America,No,Once
21338,138,18-21,Man,India,Yes,
21339,357,45-49,Man,Argentina,No,
21340,560,30-34,Man,United States of America,No,Never
21341,727,40-44,Man,India,No,Once
21342,341,22-24,Man,Other,No,
21343,283,35-39,Man,India,Yes,
21344,194,30-34,Man,United States of America,No,
21345,379,18-21,Woman,India,Yes,
21346,585,45-49,Man,Other,Yes,
21347,1006,25-29,Man,Other,No,Never
21348,453,22-24,Man,Colombia,Yes,
21349,12619,30-34,Man,India,No,
21350,557,30-34,Man,India,No,
21351,506,45-49,Man,India,No,Never
21352,573,35-39,Man,Canada,No,Never
21353,398,30-34,Man,Egypt,Yes,
21354,500,18-21,Man,India,Yes,
21355,83091,30-34,Man,India,No,
21356,445,22-24,Man,Mexico,No,
21357,1095,40-44,Man,Nigeria,No,Never
21358,834,25-29,Man,Australia,No,Once
21359,316,25-29,Woman,Turkey,Yes,
21360,340,25-29,Man,India,No,
21361,272,25-29,Man,India,Yes,
21362,293,18-21,Man,India,Yes,
21363,14150,22-24,Man,India,Yes,
21364,9376,30-34,Woman,India,No,
21365,604,35-39,Man,United States of America,No,2-5 times
21366,350,45-49,Man,Indonesia,Yes,
21367,662,30-34,Man,Netherlands,No,2-5 times
21368,341,18-21,Man,Brazil,Yes,
21369,152,22-24,Man,Saudi Arabia,Yes,
21370,283,18-21,Man,Viet Nam,Yes,
21371,303,22-24,Man,Pakistan,Yes,
21372,3206,30-34,Man,Russia,No,
21373,166,25-29,Man,Canada,No,
21374,189,18-21,Man,India,Yes,
21375,142,55-59,Man,Spain,No,
21376,451,22-24,Man,Kenya,No,Never
21377,255,18-21,Woman,India,Yes,
21378,143,18-21,Man,Viet Nam,Yes,
21379,399,25-29,Man,India,No,
21380,529,30-34,Man,Other,No,2-5 times
21381,131,18-21,Man,Pakistan,Yes,
21382,489,60-69,Man,Australia,No,2-5 times
21383,246,35-39,Man,Viet Nam,No,
21384,338,22-24,Man,India,Yes,
21385,1030,22-24,Man,India,Yes,
21386,1022,35-39,Woman,India,No,Once
21387,579,45-49,Man,United States of America,No,2-5 times
21388,337,25-29,Man,Pakistan,Yes,
21389,279,25-29,Prefer not to say,Peru,Yes,
21390,541,25-29,Man,Japan,No,Never
21391,510,25-29,Man,India,No,Never
21392,816,45-49,Man,Other,No,Never
21393,91983,40-44,Man,India,No,Never
21394,320,22-24,Woman,Bangladesh,Yes,
21395,239,40-44,Man,Australia,No,Never
21396,927,35-39,Man,United Kingdom of Great Britain and Northern Ireland,No,Never
21397,9073,35-39,Man,Philippines,No,
21398,154,18-21,Man,India,Yes,
21399,12919,30-34,Man,Chile,No,Never
21400,247,25-29,Man,India,No,
21401,229,22-24,Woman,Nigeria,Yes,
21402,233,25-29,Woman,India,No,
21403,270,18-21,Man,India,Yes,
21404,337,40-44,Man,Cameroon,No,
